platform_name,Date,Campaign,Insertion Order,Line Item,Creative,Revenue (USD),Impressions,Clicks,Total Conversions
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x250_CG2.0-Ando_Photoshop_PhotoshopDC_TT,4.316946,7575,17,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x250_CG2.0-Kusuda_Photoshop_PhotoshopDC_TT,0.056067,103,1,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x250_CG2.0-Tamaken_Photoshop_PhotoshopDC_TT,0.02747,56,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x250_CreatorGallery-Ayane_Photoshop_PhotoshopDC_TT-newLP,0.012376,66,1,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x250_CreatorGallery-Nanao_Photoshop_PhotoshopDC_TT-newLP,0.03568,165,1,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x250_MaxLondon-AdjustColors_Photoshop_PhotoshopDC_TT,20.662403,74906,102,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x250_MaxLondon-SelectDetails_Photoshop_PhotoshopDC_TT,4.342038,14772,19,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x600_CG2.0-Ando_Photoshop_PhotoshopDC_TT,0.00485,28,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x600_CG2.0-Kusuda_Photoshop_PhotoshopDC_TT,0.006616,30,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x600_CG2.0-Tamaken_Photoshop_PhotoshopDC_TT,0.828431,3252,6,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x600_CreatorGallery-Ayane_Photoshop_PhotoshopDC_TT-newLP,0.01073,36,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x600_CreatorGallery-Nanao_Photoshop_PhotoshopDC_TT-newLP,0.03054,123,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x600_MaxLondon-AdjustColors_Photoshop_PhotoshopDC_TT,0.008542,50,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_300x600_MaxLondon-SelectDetails_Photoshop_PhotoshopDC_TT,0.021901,29,1,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_320x50_CG2.0-Ando_Photoshop_PhotoshopDC_TT,0.010699,61,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_320x50_CG2.0-Kusuda_Photoshop_PhotoshopDC_TT,0.503175,2647,2,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_320x50_CG2.0-Tamaken_Photoshop_PhotoshopDC_TT,0.190904,818,1,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_CG2.0-Ando_Photoshop_PhotoshopDC_TT,0.08661,478,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_CG2.0-Kusuda_Photoshop_PhotoshopDC_TT,0.017375,98,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_CG2.0-Tamaken_Photoshop_PhotoshopDC_TT,0.030439,160,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_CreatorGallery-Ayane_Photoshop_PhotoshopDC_TT-newLP,0.020322,124,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_CreatorGallery-Nanao_Photoshop_PhotoshopDC_TT-newLP,2.393782,13397,14,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_MaxLondon-AdjustColors_Photoshop_PhotoshopDC_TT,0.020371,97,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_728x90_MaxLondon-SelectDetails_Photoshop_PhotoshopDC_TT,0.008715,39,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_970x250_CG2.0-Ando_Photoshop_PhotoshopDC_TT,0.048158,148,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_970x250_CG2.0-Kusuda_Photoshop_PhotoshopDC_TT,0.084425,285,1,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_970x250_CG2.0-Tamaken_Photoshop_PhotoshopDC_TT,0.477838,1354,1,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_970x250_MaxLondon-AdjustColors_Photoshop_PhotoshopDC_TT,0.008951,25,0,0
DV360,6/5/2025,FY23_Q3_JP_Creative_Everyone Can_Awareness_Discover_DV360-Photoshop-Static,FY24_Q4_JP_Creative_EveryoneCan_Awareness_Discover_NA_P36037_Photoshop-BAU,DV360_FY24CC_PSP_Prospecting_JP_DSK_ST_BAU_PC_PhotoshopDC_Topic-Trageting,DV360_FY25CC_PSP_Awareness_JP_DSK_ST_970x250_MaxLondon-SelectDetails_Photoshop_PhotoshopDC_TT,0.046267,131,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AGI-MitsumoriKanri_Acrobat_AcrobatDC_CKW,0.054068,257,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AGI-MitsumoriPaperless_Acrobat_AcrobatDC_CKW,0.253305,1274,4,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AGI-NendomatsuSeiri_Acrobat_AcrobatDC_CKW,0.049737,243,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AGI-PDFSeiri_Acrobat_AcrobatDC_CKW,0.018547,89,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AIAChat_NA_AcrobatDC_CKW,0.001513,8,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AIAHasenStatic_Hero_AcrobatDC_CKW,0.000211,2,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AIAInsight_NA_AcrobatDC_CKW,0.000615,3,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_AIANew_NA_AcrobatDC_CKW,0.001932,11,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_EditHasenStatic_Hero_AcrobatDC_CKW,0.005548,25,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_MitsumoriEdit_Tax_AcrobatDC_CKW,0.002303,13,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_Tax-TaxPDFKanri_Acrobat_AcrobatDC_CKW,0.025301,126,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_160x600_Tax-TaxPaper_Acrobat_AcrobatDC_CKW,0.007683,33,1,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AGI-MitsumoriKanri_Acrobat_AcrobatDC_CKW,0.00544,25,1,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AGI-MitsumoriPaperless_Acrobat_AcrobatDC_CKW,0.007601,32,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AGI-NendomatsuSeiri_Acrobat_AcrobatDC_CKW,0.008949,38,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AGI-PDFSeiri_Acrobat_AcrobatDC_CKW,0.004053,18,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AIAChat_NA_AcrobatDC_CKW,0.378196,1027,1,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AIAHasenStatic_Hero_AcrobatDC_CKW,0.024389,77,1,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AIAInsgiht_NA_AcrobatDC_CKW,0.051639,141,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_AIANew_NA_AcrobatDC_CKW,0.706606,1676,1,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_EditHasenStatic_Hero_AcrobatDC_CKW,0.027028,99,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_MitsumoriEdit_Tax_AcrobatDC_CKW,16.402442,25133,38,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_Tax-TaxPDFKanri_Acrobat_AcrobatDC_CKW,0.005039,25,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x250_Tax-TaxPaper_Acrobat_AcrobatDC_CKW,0.013646,50,1,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AGI-MitsumoriKanri_Acrobat_AcrobatDC_CKW,0.039049,175,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AGI-MitsumoriPaperless_Acrobat_AcrobatDC_CKW,0.163593,738,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AGI-NendomatsuSeiri_Acrobat_AcrobatDC_CKW,0.039893,113,0,0
DV360,6/5/2025,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_Acrobat-DV360-Static,FY23_Q3_JP_DocumentCloud_Acrobats Got It_Awareness_Discover_NA_JP_OMP_DV360-Static-PC CKW 25-64,DV360_FY23Acrobat_PSP_ContextKW_JP_DSK_BAN_Acrobat-DV360-CKW,DV360_FY25Acrobat_PSP_Awareness_JP_DSK_ST_300x600_AGI-PDFSeiri_Acrobat_AcrobatDC_CKW,0.006027,36,0,0
